user,activity,timestamp_start,timestamp_end
12,5,17899091409000,17904031625000
12,5,17902861672000,17907802163000
12,5,17906611672000,17911543252000
12,5,17910331704000,17915311501000
12,5,17914101540000,17919041482000
12,5,17917831551000,17922781594000
12,5,17921614693000,17926551614000
12,5,17925351632000,17930311593000
12,5,17929112893000,17934031533000
12,5,17932831460000,17937813790000
12,5,17936612527000,17941541512000
12,5,17940331673000,17945282510000
12,5,17944081551000,17949041543000
12,5,17947846719000,17952781472000
12,5,17951591531000,17956561776000
12,5,17955331582000,17960311471000
12,5,17959102425000,17964031380000
12,5,17962831551000,17967811501000
12,5,17966582742000,17971541634000
12,5,17970341500000,17975291543000
12,5,17974101815000,17979064095000
12,5,17977861520000,17982781533000
12,5,17981581643000,17986552468000
12,5,17985341592000,17990281655000
12,5,17989102670000,17994061532000
12,5,17992841531000,17997781655000
12,5,17996611520000,18001541451000
12,1,18138151589000,18143112527000
12,1,18141911416000,18146854378000
12,1,18145711770000,18150621499000
12,1,18149431588000,18154381875000
12,1,18153081551000,18158105233000
12,1,18156922707000,18161845834000
12,1,18160681618000,18165631478000
12,1,18164434151000,18169381631000
12,1,18168151467000,18173131631000
12,1,18171931496000,18176851723000
12,1,18175681649000,18180631814000
12,1,18179421517000,18184341683000
12,1,18183182503000,18188131600000
12,1,18186931618000,18191861733000
12,1,18190681618000,18195612527000
12,1,18194431496000,18199351540000
12,1,18198151681000,18203121468000
12,1,18201921670000,18206851479000
12,1,18205661721000,18210631539000
12,1,18209401528000,18214361672000
12,1,18213151711000,18218121621000
12,1,18216911416000,18221882241000
12,1,18220671456000,18225631509000
12,1,18224421517000,18229381661000
12,1,18228145303000,18233101540000
12,1,18231923928000,18236851632000
12,1,18235661782000,18240631539000
12,1,18239431680000,18244351662000
12,1,18243161568000,18248101876000
12,1,18246891793000,18251881478000
12,1,18250664193000,18255628335000
12,1,18254422280000,18259451424000
12,1,18258171517000,18263122262000
12,1,18261901650000,18266861398000
12,1,18265661629000,18270601479000
12,1,18269401650000,18274361611000
12,1,18273184487000,18278101601000
12,1,18276934151000,18281961617000
12,1,18280681374000,18285631631000
12,1,18284401528000,18289351815000
12,1,18288181588000,18293131417000
12,1,18291921517000,18296851907000
12,1,18295651528000,18300601693000
12,1,18299431557000,18304350320000
12,1,18303181618000,18308111703000
12,1,18306902505000,18311871407000
12,1,18310651986000,18315631600000
12,1,18314418282000,18319351632000
12,1,18318181496000,18323131600000
12,1,18321901650000,18326872872000
12,1,18325671517000,18330632424000
12,1,18329421548000,18334381509000
12,1,18333181618000,18338121682000
12,1,18336921517000,18341851662000
12,1,18340651620000,18345631600000
12,1,18344421426000,18349378365000
12,1,18348171639000,18353098550000
12,1,18351902200000,18356873147000
12,1,18355651620000,18360631478000
12,1,18359431680000,18364361764000
12,1,18363161965000,18368111459000
12,1,18366902840000,18371851510000
12,1,18370641671000,18375631722000
12,1,18374431496000,18379352151000
12,1,18378171853000,18383121774000
12,1,18381901528000,18386851937000
12,1,18385651620000,18390561715000
12,1,18389403329000,18394371529000
12,1,18393161660000,18398121499000
12,1,18396903817000,18401851571000
12,1,18400651650000,18405611550000
12,1,18404405892000,18409351693000
12,1,18408181618000,18413121682000
12,1,18411911477000,18416871529000
12,1,18415651528000,18420601784000
12,1,18419433877000,18424321511000
12,1,18423181649000,18428101540000
12,1,18426901650000,18431851540000
12,2,18646131539000,18651101937000
12,2,18649861550000,18654842110000
12,2,18653643746000,18658611520000
12,2,18657401528000,18662331918000
12,2,18661131509000,18666111642000
12,2,18664891549000,18669851449000
12,2,18668643685000,18673611520000
12,2,18672372659000,18677361520000
12,2,18676124947000,18681071511000
12,2,18679901467000,18684842049000
12,2,18683643655000,18688611489000
12,2,18687401498000,18692331521000
12,2,18691131539000,18696101571000
12,2,18694901467000,18699833657000
12,2,18698631509000,18703601510000
12,2,18702403054000,18707331551000
12,2,18706131539000,18711101510000
12,2,18709891518000,18714831399000
12,2,18713631448000,18718612160000
12,2,18717411477000,18722331521000
12,2,18721091256000,18726091470000
12,2,18724892159000,18729801492000
12,2,18728701394000,18733611489000
12,2,18732401467000,18737351784000
12,2,18736341347000,18741111520000
12,2,18739911477000,18744851388000
12,2,18743653786000,18748552132000
12,2,18747391457000,18752351510000
12,2,18751151528000,18756081521000
12,4,18833153756000,18838071481000
12,4,18836891427000,18841831612000
12,4,18840621682000,18845571481000
12,4,18844401498000,18849331643000
12,4,18848141610000,18853081704000
12,4,18851871590000,18856841531000
12,4,18855641640000,18860671365000
12,4,18859323067000,18864335244000
12,4,18863121590000,18868082314000
12,0,18937021981000,18942131295000
12,0,18940771554000,18945751565000
12,0,18944531564000,18949501595000
12,0,18948301583000,18953221780000
12,0,18952052132000,18956982278000
12,0,18955791634000,18960741555000
12,0,18959531503000,18964481515000
12,0,18963321297000,18968221566000
12,4,18999101662000,19004071542000
12,4,19002872353000,19007821511000
12,4,19006601693000,19011581490000
12,4,19010371529000,19015301675000
12,4,19014101540000,19019051492000
12,4,19017881661000,19022801736000
12,4,19021601540000,19026430245000
12,4,19025361703000,19030301583000
12,0,19055451516000,19060452462000
12,0,19059361459000,19064171639000
12,0,19062991677000,19067951669000
12,0,19066722207000,19071671578000
12,0,19070481637000,19075401376000
12,0,19074251534000,19079160195000
12,0,19077971627000,19082921639000
12,0,19081721505000,19086681435000
12,4,19113091561000,19118031655000
12,4,19116836709000,19121771462000
12,4,19120562661000,19125521676000
12,4,19124332284000,19129281625000
12,4,19128081521000,19133021676000
12,4,19131643502000,19136775155000
12,4,19135571847000,19140511544000
12,0,19234371712000,19239291543000
12,0,19238121682000,19243041787000
12,0,19241863107000,19246822182000
12,0,19245611642000,19250551522000
12,0,19249351510000,19254301675000
12,0,19253122567000,19258076943000
12,0,19256841470000,19261801522000
12,0,19260601510000,19265555886000
12,3,19305743722000,19310692147000
12,3,19309492287000,19314451546000
12,3,19313251534000,19318181496000
12,3,19316981515000,19321924660000
12,3,19320751534000,19325691445000
12,3,19324492104000,19329451546000
12,3,19328251534000,19333171517000
12,3,19331992165000,19336942818000
12,3,19335731545000,19340681496000
12,3,19339471658000,19344431557000
12,3,19343251504000,19348171487000
12,3,19347001626000,19351941506000
12,3,19350741463000,19355671731000
12,3,19354474099000,19359441537000
12,3,19358231515000,19363181496000
12,3,19361971505000,19366942178000
12,3,19365741463000,19370701516000
12,3,19369501595000,19374431496000
12,3,19373231515000,19378192178000
12,3,19376981515000,19381931374000
12,3,19380721535000,19385692055000
12,4,19435263161000,19440192544000
12,4,19439011422000,19443961617000
12,4,19442731667000,19447711617000
12,4,19446511575000,19451441628000
12,4,19450261483000,19455201424000
12,4,19453971658000,19458951394000
12,0,19510591622000,19515531564000
12,0,19514351449000,19519281716000
12,0,19518111520000,19523031594000
12,0,19521861459000,19526781686000
12,0,19525581307000,19530541695000
12,0,19529341500000,19534291482000
12,0,19533091622000,19538051705000
12,0,19536841531000,19541791482000
13,2,726582317000,731492351000
13,2,730332317000,735252300000
13,2,734102123000,739002330000
13,2,737802349000,742772350000
13,2,741552349000,746522319000
13,2,745322368000,750252208000
13,2,749042339000,754002574000
13,2,752802349000,757752330000
13,2,756552349000,761532298000
13,2,760332347000,765222331000
13,2,764042369000,769032298000
13,2,767832317000,772752300000
13,2,771552318000,776522319000
13,2,775322338000,780252574000
13,3,855612285000,860562297000
13,3,859342266000,864292308000
13,3,863092296000,868052349000
13,3,866852336000,871773418000
13,3,870612316000,875552257000
13,3,874342296000,879292308000
13,3,878092266000,883042308000
13,3,881842235000,886812297000
13,3,885612316000,890542308000
13,3,889342235000,894312297000
13,3,893112285000,898042308000
13,3,896832286000,901792278000
13,3,900592266000,905562297000
13,3,904342296000,909292339000
13,3,908112346000,913042278000
13,3,911862316000,916812267000
13,3,915612285000,920532268000
13,3,919362316000,924312297000
13,3,923102245000,928062297000
13,3,926862316000,931812267000
13,3,930602275000,935542308000
13,5,1050642253000,1055562266000
13,5,1054392253000,1059322307000
13,5,1058112437000,1063082255000
13,5,1061882213000,1066852275000
13,5,1065642253000,1070562297000
13,5,1069402263000,1074332255000
13,5,1073132274000,1078092265000
13,5,1076892253000,1081812266000
13,5,1080612315000,1085572246000
13,5,1084372233000,1089332316000
13,5,1088122295000,1093082255000
13,5,1091882213000,1096842204000
13,5,1095642222000,1100592265000
13,5,1099392284000,1104322246000
13,5,1103152202000,1108082286000
13,5,1106882304000,1111842265000
13,5,1110632243000,1115592326000
13,5,1114392284000,1119322368000
13,5,1118122295000,1123082286000
13,5,1121872264000,1126852244000
13,5,1125642284000,1130582316000
13,5,1129372233000,1134342265000
13,5,1133132274000,1138092326000
13,5,1136892284000,1141822307000
13,5,1140622233000,1145572246000
13,5,1144372233000,1149342326000
13,5,1148142314000,1153072276000
13,5,1151872233000,1156822246000
13,5,1155622233000,1160582316000
13,5,1159382274000,1164342265000
13,5,1163132304000,1168092296000
13,5,1166892284000,1171822307000
13,5,1170622295000,1175592235000
13,5,1174382304000,1179342296000
13,5,1178142284000,1183102244000
13,5,1181902232000,1186812327000
13,5,1185652263000,1190592265000
13,5,1189392284000,1194332316000
13,5,1193132304000,1198082286000
13,5,1196882243000,1201842235000
13,5,1200642314000,1205562297000
13,5,1204392345000,1209322368000
13,5,1208112315000,1213082286000
13,5,1211882304000,1216842296000
13,5,1215632274000,1220592235000
13,5,1219392222000,1224312297000
13,5,1223142222000,1228102214000
13,5,1226872295000,1231812266000
13,5,1230612315000,1235602244000
13,5,1234402232000,1239352275000
13,5,1238112376000,1243062266000
13,5,1241862285000,1246852275000
13,5,1245652263000,1250602214000
13,5,1249402202000,1254352275000
13,5,1253152263000,1258072307000
13,5,1256872295000,1261842357000
13,5,1260622233000,1265602244000
13,5,1264402232000,1269352244000
13,5,1268152263000,1273072246000
13,5,1271902202000,1276822246000
13,5,1275622233000,1280572307000
13,5,1279372295000,1284342235000
13,5,1283122233000,1288102244000
13,5,1286902263000,1291852305000
13,5,1290642436000,1295602214000
13,5,1294402202000,1299322246000
13,5,1298122233000,1303092265000
13,5,1301882213000,1306842204000
13,5,1305642222000,1310572276000
13,5,1309372233000,1314352275000
13,5,1313132335000,1318102244000
13,5,1316902232000,1321822246000
13,5,1320622233000,1325582255000
13,5,1324372294000,1329332408000
13,5,1328132304000,1333092235000
13,5,1331892253000,1336752208000
13,5,1335642314000,1340562266000
13,5,1339402202000,1344342265000
13,5,1343132243000,1348092235000
13,5,1346892253000,1351842265000
13,5,1350642253000,1355572246000
13,5,1354362346000,1359322368000
13,5,1358122325000,1363082255000
13,1,1400412242000,1405693156000
13,1,1404552379000,1409832194000
13,1,1408512218000,1413792247000
13,1,1412612224000,1418122203000
13,1,1416792247000,1422762279000
13,1,1421422282000,1426642284000
13,1,1425432231000,1430602367000
13,1,1429372295000,1434422313000
13,1,1433212291000,1438572185000
13,1,1437073588000,1442582225000
13,1,1441252452000,1446483012000
13,1,1445152232000,1450233928000
13,1,1449132274000,1454212291000
13,1,1452932201000,1458362285000
13,1,1456962230000,1462092235000
13,1,1460892253000,1465872233000
13,1,1464632304000,1469913371000
13,1,1468522288000,1474072307000
13,1,1472732707000,1478162395000
13,1,1476802287000,1482232280000
13,1,1480922313000,1486362254000
13,1,1485072337000,1490602305000
13,1,1489179271000,1494702251000
13,1,1493472270000,1498872325000
13,1,1497442241000,1503372569000
13,1,1501862315000,1507602244000
13,1,1506402263000,1511622264000
13,1,1510254588000,1515412822000
13,1,1514252299000,1519782786000
13,1,1518332286000,1523782237000
13,1,1522482249000,1528142436000
13,1,1526662334000,1532503245000
13,1,1531162212000,1536802226000
13,1,1535322276000,1541052226000
13,1,1539772319000,1545212260000
13,1,1543732158000,1549272258000
13,1,1547932231000,1553512218000
13,1,1552222118000,1557422282000
13,1,1556042247000,1562312266000
13,1,1561032329000,1566342265000
13,1,1564912211000,1570182292000
13,1,1568962321000,1574192241000
13,1,1572872233000,1578472240000
13,1,1577102305000,1582712321000
13,1,1581412242000,1586732341000
13,1,1585622142000,1591052348000
13,1,1589632243000,1595393626000
13,1,1593962230000,1599442149000
13,1,1598192271000,1603344432000
13,1,1602142314000,1607342296000
13,1,1606042308000,1611372295000
13,1,1610012248000,1615762187000
13,1,1614322398000,1620073161000
13,1,1618852214000,1624462260000
13,1,1622982158000,1628462901000
13,1,1627152873000,1632232219000
13,1,1631032207000,1636332225000
13,1,1634792277000,1640142222000
13,1,1638912273000,1644212260000
13,1,1643002391000,1648362315000
13,1,1647182262000,1652482280000
13,1,1650992686000,1656332225000
13,1,1655113475000,1660332469000
13,1,1659112285000,1664672252000
13,1,1663402293000,1668952159000
13,1,1667582286000,1672902965000
13,1,1671693523000,1676962260000
13,1,1675722270000,1680752269000
13,1,1679572215000,1684662212000
13,1,1683422282000,1689042277000
13,1,1687732310000,1693002299000
13,1,1691782268000,1697062266000
13,5,1746172282000,1751122264000
13,5,1749922282000,1754852305000
13,5,1753652293000,1758622203000
13,5,1757412273000,1762382243000
13,5,1761182262000,1766122295000
13,5,1764902202000,1769872233000
13,5,1768672252000,1773612315000
13,5,1772412303000,1777372264000
13,5,1776162242000,1781132335000
13,5,1779932262000,1784882213000
13,5,1783652202000,1788632304000
13,5,1787432231000,1792382243000
13,5,1791182231000,1796122264000
13,5,1794932231000,1799882213000
13,5,1798682231000,1803622264000
13,5,1802412334000,1807352244000
13,5,1806152293000,1811102244000
13,5,1809902232000,1814862315000
13,5,1813662303000,1818612285000
13,5,1817412242000,1822372264000
13,5,1821172282000,1826132243000
13,5,1824932201000,1829882274000
13,5,1828682506000,1833592296000
13,5,1832392345000,1837342296000
13,5,1836142284000,1841102244000
13,5,1839902202000,1844862254000
13,5,1843652293000,1848612224000
13,5,1847412242000,1852362285000
13,5,1851162303000,1856062297000
13,5,1854912211000,1859862224000
13,5,1858662242000,1863622203000
13,5,1862412303000,1867372295000
13,5,1866172282000,1871132243000
13,5,1869932201000,1874842326000
13,5,1873682262000,1878592265000
13,5,1877392284000,1882372295000
13,5,1881162273000,1886132213000
13,5,1884932231000,1889862315000
13,5,1888652232000,1893592265000
13,5,1892412242000,1897352305000
13,5,1896152263000,1901132243000
13,5,1899872264000,1904832255000
13,5,1903682231000,1908612254000
13,5,1907412242000,1912372295000
13,5,1911162334000,1916122233000
13,5,1914922221000,1919852275000
13,5,1918652293000,1923612315000
13,5,1922412273000,1927372264000
13,5,1926172313000,1931132213000
13,5,1929932262000,1934882274000
13,5,1933682262000,1938612315000
13,5,1937412273000,1942372295000
13,5,1941172282000,1946092265000
13,5,1944892284000,1949882243000
13,5,1948652263000,1953632274000
13,5,1952432262000,1957342265000
13,5,1956182231000,1961102336000
13,5,1959892375000,1964852214000
13,5,1963652202000,1968622233000
13,5,1967422221000,1972382213000
13,5,1971172313000,1976132243000
13,5,1974932262000,1979862285000
13,5,1978642284000,1983612315000
13,5,1982412273000,1987372295000
13,5,1986172313000,1991102244000
13,5,1989922282000,1994882274000
13,5,1993682292000,1998632213000
13,5,1997402232000,2002382274000
13,5,2001182262000,2006122233000
13,5,2004922252000,2009872233000
13,5,2008642284000,2013622264000
13,5,2012422282000,2017352275000
13,5,2016152293000,2021122203000
13,5,2019902202000,2024882243000
13,5,2023682262000,2028612315000
13,5,2027392284000,2032362254000
13,5,2031162273000,2036132274000
13,5,2034932231000,2039852214000
13,5,2038682231000,2043632243000
13,5,2042432262000,2047382243000
13,5,2046152232000,2051132243000
13,5,2049932231000,2054882213000
13,5,2053682231000,2058592235000
13,5,2057432201000,2062342296000
13,5,2061142284000,2066122264000
13,5,2064922282000,2069882274000
13,5,2068672221000,2073602275000
13,5,2072402263000,2077382274000
13,1,2203972270000,2209172282000
13,1,2207812389000,2213252269000
13,1,2211952159000,2217332316000
13,1,2215892284000,2221322215000
13,1,2220013316000,2225492198000
13,1,2224202342000,2229532268000
13,1,2228143413000,2233782237000
13,1,2232392253000,2237642284000
13,1,2236442271000,2241602305000
13,1,2240432567000,2246022227000
13,1,2244632396000,2250102244000
13,1,2248812236000,2254112895000
13,1,2252733501000,2258162303000
13,1,2256663524000,2261922282000
13,1,2260722270000,2265852122000
13,1,2264472240000,2269742259000
13,1,2268442943000,2273642284000
13,1,2272272288000,2277892314000
13,1,2276692363000,2282032207000
13,1,2280612651000,2286582286000
13,1,2285105083000,2290762248000
13,1,2289222301000,2294482310000
13,1,2293282268000,2298752299000
13,1,2297452434000,2302882213000
13,1,2301532237000,2306913524000
13,1,2305772227000,2311264018000
13,1,2309742351000,2315452922000
13,1,2313842204000,2319772258000
13,1,2318572215000,2323522197000
13,1,2322322276000,2327642253000
13,1,2326292247000,2331872813000
13,1,2330612315000,2335812236000
13,1,2334592265000,2339722911000
13,1,2338562236000,2343562236000
13,1,2342262462000,2347652293000
13,1,2346132213000,2351672282000
13,1,2350382213000,2355742229000
13,1,2354532512000,2359832255000
13,1,2358562236000,2363712260000
13,1,2362482219000,2367642253000
13,1,2366262279000,2371962352000
13,1,2370392284000,2376192668000
13,1,2374562389000,2380342784000
13,1,2379143107000,2384562297000
13,1,2383122295000,2388812236000
13,1,2387542277000,2392962321000
13,1,2391722270000,2396942210000
13,1,2395592235000,2400732280000
13,1,2399492290000,2405212810000
13,1,2403942241000,2409542186000
13,1,2408192302000,2413952281000
13,1,2412662212000,2418122325000
13,1,2416712230000,2422212260000
13,1,2421012492000,2426342357000
13,1,2425042338000,2430582255000
13,1,2429382243000,2434606120000
13,1,2433302226000,2438832683000
13,1,2437482249000,2442752299000
13,1,2441532359000,2446953013000
13,1,2445632487000,2450832133000
13,1,2449672221000,2455082347000
13,1,2453702220000,2459602855000
13,1,2458132304000,2463572246000
13,1,2462372233000,2467562236000
13,1,2466034160000,2471652232000
13,1,2470422313000,2475703441000
13,1,2474462321000,2479942210000
13,1,2478652232000,2483982280000
13,1,2482652263000,2488142192000
13,1,2486902293000,2492152263000
13,1,2490712230000,2496132487000
13,1,2494963695000,2500162273000
13,1,2498942302000,2504432262000
13,1,2502942149000,2508492259000
13,1,2507292399000,2512752238000
13,1,2511302257000,2516532237000
13,4,2763052318000,2768012279000
13,4,2766812236000,2771722301000
13,4,2770562266000,2775472301000
13,4,2774272288000,2779262248000
13,4,2778032298000,2783012248000
13,4,2781812236000,2786742229000
13,4,2785542277000,2790502482000
13,4,2789292308000,2794262279000
13,4,2793062236000,2797982249000
13,4,2796782237000,2801732463000
13,4,2800532298000,2805502208000
13,4,2804302257000,2809222270000
13,4,2808022288000,2812972301000
13,4,2811772258000,2816722270000
13,4,2815522288000,2820482249000
13,4,2819272288000,2824232249000
13,0,2868362285000,2873312236000
13,0,2872142284000,2877092204000
13,0,2875892222000,2880842235000
13,0,2879642222000,2884572307000
13,0,2883352336000,2888322215000
13,0,2887122233000,2892082286000
13,0,2890882274000,2895842235000
13,0,2894632365000,2899592235000
13,0,2898392284000,2903302287000
13,0,2902102305000,2907062266000
13,0,2905882274000,2910802287000
13,0,2909602305000,2914572276000
13,0,2913372203000,2918322276000
13,0,2917122203000,2922092235000
13,0,2920892284000,2925842235000
13,0,2924612254000,2929592204000
13,4,2974162273000,2979152202000
13,4,2977922343000,2982922221000
13,4,2981702251000,2986672282000
13,4,2985472270000,2990382823000
13,4,2989222209000,2994152263000
13,4,2992952312000,2997922313000
13,4,2996712291000,3001672221000
13,4,3000472209000,3005392314000
13,4,3004192302000,3009122295000
13,4,3007952312000,3012882762000
13,4,3011682780000,3016672343000
13,4,3015472270000,3023042308000
13,4,3021842265000,3026802318000
13,4,3025622203000,3030572276000
13,4,3029372264000,3034302287000
13,4,3033092265000,3038062205000
13,4,3036862254000,3041812297000
13,4,3040612285000,3045562389000
13,4,3044362285000,3049312236000
13,4,3048112254000,3053072276000
13,4,3051872264000,3056772319000
13,0,3082292125000,3087252269000
13,0,3086052287000,3090992229000
13,0,3089792247000,3094742412000
13,0,3093542247000,3098492198000
13,0,3097292247000,3102262309000
13,0,3101062297000,3106032237000
13,0,3104812236000,3109742259000
13,0,3108542247000,3113502269000
13,0,3112302287000,3117252421000
13,0,3116052287000,3120993663000
13,0,3119792247000,3124762279000
13,0,3123552287000,3128522258000
13,0,3127322276000,3132282207000
13,0,3131082255000,3135992351000
13,0,3134832316000,3139742198000
13,0,3138542247000,3143512309000
13,0,3142302287000,3147262309000
13,0,3146082225000,3150992229000
13,0,3149793651000,3154762309000
13,4,3326442302000,3331373057000
13,4,3330192271000,3335102244000
13,4,3333902263000,3338852244000
13,4,3337652202000,3342602275000
13,4,3341422252000,3346392284000
13,4,3345172221000,3350142223000
13,4,3348942271000,3353852244000
13,4,3352652202000,3357622203000
13,4,3356402476000,3361372233000
13,4,3360172221000,3365132274000
13,4,3363932140000,3368882213000
13,4,3367682231000,3372642314000
13,4,3371442241000,3376352214000
13,4,3375192271000,3380102244000
13,4,3378902232000,3383852214000
13,4,3382652263000,3387612285000
13,4,3386402202000,3391372295000
13,4,3390172313000,3395132274000
13,4,3393932231000,3398882274000
13,4,3397682231000,3402642223000
13,4,3401432201000,3406352306000
13,0,3430902263000,3435842235000
13,0,3434652293000,3439592235000
13,0,3438392253000,3443342204000
13,0,3442132274000,3447092265000
13,0,3445892253000,3450862224000
13,0,3449652263000,3454622295000
13,0,3453422282000,3458372233000
13,0,3457172282000,3462102275000
13,0,3460932292000,3465862346000
13,0,3464652263000,3469592235000
13,0,3468392223000,3473362315000
13,0,3472162273000,3477112315000
13,0,3475912212000,3480872264000
13,0,3479672282000,3484592265000
13,0,3483392223000,3488342235000
13,0,3487142284000,3492112254000
13,0,3490912303000,3495832225000
14,0,57655002300000,57659932324000
14,0,57658732342000,57663682323000
14,0,57662482342000,57667412334000
14,0,57666232311000,57671192333000
14,0,57669982342000,57674912396000
14,0,57673742321000,57678682323000
14,0,57677482342000,57682432354000
14,0,57681212353000,57686202313000
14,0,57685002239000,57689922344000
14,0,57688712353000,57693702313000
14,0,57692492321000,57697442333000
14,0,57696242352000,57701182354000
14,0,57700003582000,57704932293000
14,0,57703732342000,57708702313000
14,0,57707502300000,57712452313000
14,0,57711252300000,57716202343000
14,0,57714962322000,57719952343000
14,0,57718752331000,57723662334000
14,0,57722462322000,57727432324000
14,0,57726232311000,57731182323000
14,0,57729982342000,57734952313000
14,0,57733752300000,57738682323000
14,0,57737482342000,57742452313000
14,0,57741252300000,57746182323000
14,4,57752462322000,57757432324000
14,4,57756232342000,57761202343000
14,4,57759982342000,57764952313000
14,4,57763752300000,57768682323000
14,4,57767462322000,57772452313000
14,4,57771252270000,57776162365000
14,4,57775002331000,57779932354000
14,4,57778712322000,57783692333000
14,4,57782482342000,57787432324000
14,4,57786212322000,57791182323000
14,4,57789982342000,57794952313000
14,4,57793752300000,57798662334000
14,4,57797462322000,57802452343000
14,4,57801232372000,57806202313000
14,4,57805002300000,57809912334000
14,4,57808712322000,57813682323000
14,4,57812482342000,57817432293000
14,4,57816232342000,57821182323000
14,4,57820002941000,57824912334000
14,4,57823712322000,57828692333000
14,4,57827492321000,57832412365000
14,4,57831212322000,57836182323000
14,4,57834982342000,57839952313000
14,4,57838732342000,57843702313000
14,4,57842502300000,57847412334000
14,4,57846242321000,57851182354000
14,4,57849982372000,57854952313000
14,4,57853732342000,57858682323000
14,4,57857472302000,57862452313000
14,4,57861232342000,57866202313000
14,4,57865002300000,57869952313000
14,4,57868752300000,57873682323000
14,4,57872462322000,57877432354000
14,4,57876232342000,57881202313000
14,4,57879992291000,57884912334000
14,4,57883712322000,57888682323000
14,4,57887482342000,57892412304000
14,4,57891212322000,57896192333000
14,4,57894982342000,57899952313000
14,4,57898752331000,57903682323000
14,4,57902482342000,57907412365000
14,4,57906212353000,57911182323000
14,4,57909982342000,57914952313000
14,4,57913752300000,57918682323000
14,4,57917472302000,57922452313000
14,4,57921252300000,57926182323000
14,4,57925002300000,58084762341000
14,4,57928752300000,58088532330000
14,4,58087332287000,58092282330000
14,4,58091082348000,58096042309000
14,4,58094842297000,58099752392000
14,4,58098552349000,58103542309000
14,4,58102332348000,58107252361000
14,4,58106092297000,58111042309000
14,4,58109832348000,58114792278000
14,4,58113592297000,58118542339000
14,4,58117332348000,58122292309000
14,4,58121092297000,58126012280000
14,4,58124812328000,58129782330000
14,4,58128582348000,58133502331000
14,4,58132302349000,58137262341000
14,4,58136062328000,58141042309000
14,4,58139842297000,58144752331000
14,4,58143592297000,58148532330000
14,4,58147332348000,58152252361000
14,4,58151052349000,58156032330000
14,4,58154822338000,58159792309000
14,4,58158592266000,58163512341000
14,4,58162342327000,58167282330000
14,4,58166082409000,58171002331000
14,4,58169832348000,58174762341000
14,4,58173562328000,58178502331000
14,4,58177332348000,58182262341000
14,4,58181062328000,58186012280000
14,4,58184812328000,58189782360000
14,4,58188582348000,58193532330000
14,4,58192332348000,58197282330000
14,4,58196062328000,58201042309000
14,4,58199832348000,58204782360000
14,4,58203562328000,58208532330000
14,4,58207332378000,58212282330000
14,4,58211062328000,58216032330000
14,4,58214832348000,58219762280000
14,4,58218552380000,58223512341000
14,4,58222312328000,58227292309000
14,4,58226092327000,58231042309000
14,4,58229842297000,58234752331000
14,4,58233552380000,58238532360000
14,4,58237332348000,58242252331000
14,4,58241052349000,58246012280000
14,4,58244812328000,58249762341000
14,4,58248562328000,58253532330000
14,4,58252332348000,58257252331000
14,0,58283142345000,58288092327000
14,0,58286892345000,58291812359000
14,0,58290642345000,58295552990000
14,0,58294372326000,58299302990000
14,0,58298122326000,58303082348000
14,0,58301872326000,58306842327000
14,0,58305632336000,58310572338000
14,0,58309362347000,58314332775000
14,0,58313122295000,58318092327000
14,0,58316892345000,58321842327000
14,0,58320642345000,58325562328000
14,4,58351162334000,58356112347000
14,4,58354882336000,58359842327000
14,4,58358632336000,58363612347000
14,4,58362412334000,58367332409000
14,4,58366162334000,58371092388000
14,4,58369892345000,58374832378000
14,4,58373662334000,58378592327000
14,4,58377382336000,58382362347000
14,4,58381162334000,58386142132000
14,4,58384882336000,58389842327000
14,4,58388642345000,58393592327000
14,4,58392392345000,58397332378000
14,4,58396162334000,58401092327000
14,5,59191842327000,59196772350000
14,5,59195572338000,59200542369000
14,5,59199342327000,59204292339000
14,5,59203072338000,59208022319000
14,5,59206822338000,59211782329000
14,5,59210582347000,59215522319000
14,5,59214312999000,59219272258000
14,5,59218072338000,59223032329000
14,5,59221832347000,59226772319000
14,5,59225572307000,59230542369000
14,5,59229332378000,59234272319000
14,5,59233072338000,59238042339000
14,5,59236842327000,59241782329000
14,5,59240582378000,59245542339000
14,5,59244342327000,59249272319000
14,5,59248072338000,59253052349000
14,5,59251842327000,59256802349000
14,5,59255602336000,59260522319000
14,5,59259352336000,59264282390000
14,5,59263082347000,59268052349000
14,5,59266852306000,59271763042000
14,5,59270562450000,59275522319000
14,5,59274322338000,59279272258000
14,5,59278072307000,59283052349000
14,5,59281852336000,59286772319000
14,5,59285592113000,59290542339000
14,5,59289342296000,59294272319000
14,5,59293072338000,59298042369000
14,5,59296842296000,59301780345000
14,5,59300562969000,59305542339000
14,5,59304342327000,59309280345000
14,5,59308072277000,59313022258000
14,5,59311822338000,59316802318000
14,5,59315572338000,59320522319000
14,5,59319322338000,59324282238000
14,5,59323072338000,59328042369000
14,5,59326842327000,59331782268000
14,5,59330572338000,59335542339000
14,5,59334342327000,59339282360000
14,5,59338072338000,59343032329000
14,5,59341832347000,59346802349000
14,5,59345602367000,59350522319000
14,5,59349322338000,59354302349000
14,5,59353102336000,59358022258000
14,5,59356822338000,59361802379000
14,5,59360592327000,59365522319000
14,5,59364322338000,59369302349000
14,5,59368082347000,59373012950000
14,5,59371812969000,59376802349000
14,5,59375582347000,59380542339000
14,5,59379332378000,59384302227000
14,5,59383082347000,59388022319000
14,5,59386822368000,59391782329000
14,5,59390562969000,59395542339000
14,5,59394342144000,59399282329000
14,5,59398072338000,59403042339000
